"id","group","page","word","image","audio","audioMeaning","audioExample","textMeaning","textExample","transcription","__v","textExampleTranslate","textMeaningTranslate","wordTranslate"
"5e9f5ee35eb9e72bc21aff27",4,14,"powerless","files/15_2696.jpg","files/15_2696.mp3","files/15_2696_meaning.mp3","files/15_2696_example.mp3","<i>Powerless</i> means without power or authority.","I fear my father is <b>powerless</b> now.","[páuərlis]",0,"Боюсь, мой отец сейчас бессилен","Бессильный значит без власти или власти","бессильна"
"5e9f5ee35eb9e72bc21aff28",4,14,"research","files/15_2698.jpg","files/15_2698.mp3","files/15_2698_meaning.mp3","files/15_2698_example.mp3","<i>Research</i> is close and careful study to discover new things.","Scientists did a lot of <b>research</b> on the subject of blood type.","[risə́ːrtʃ]",0,"Ученые провели много исследований на тему группы крови","Исследования - это тщательное и тщательное изучение, чтобы открывать новые вещи","исследование"
"5e9f5ee35eb9e72bc21aff29",4,14,"prior","files/15_2697.jpg","files/15_2697.mp3","files/15_2697_meaning.mp3","files/15_2697_example.mp3","When something happened <i>prior</i> to something else, it happened earlier.","Ron had to wait since he arrived <b>prior</b> to the scheduled meeting time.","[práiər]",0,"Рону пришлось ждать, так как он прибыл до запланированного времени встречи","Когда что-то случилось до чего-то еще, это случилось раньше","до"
"5e9f5ee35eb9e72bc21aff2a",4,14,"spaceship","files/15_2699.jpg","files/15_2699.mp3","files/15_2699_meaning.mp3","files/15_2699_example.mp3","A <i>spaceship</i> is a craft designed for spaceflight.","Many people want to travel into space by <b>spaceship</b>.","[spéisʃip]",0,"Многие люди хотят путешествовать в космос на космическом корабле","Космический корабль - это корабль, предназначенный для космического полета","космический корабль"
"5e9f5ee35eb9e72bc21aff2b",4,14,"variety","files/15_2700.jpg","files/15_2700.mp3","files/15_2700_meaning.mp3","files/15_2700_example.mp3","A <i>variety</i> of something is a group of many different kinds of it.","There are a <b>variety</b> of flowers at the shop.","[vəráiəti]",0,"В магазине есть множество цветов","Разнообразие чего-либо - это группа разных видов","разнообразие"
"5e9f5ee35eb9e72bc21aff2d",4,15,"bruise","files/16_2703.jpg","files/16_2703.mp3","files/16_2703_meaning.mp3","files/16_2703_example.mp3","A <i>bruise</i> is a dark mark caused by being hit by something.","She got a <b>bruise</b> on her knee from falling down.","[bruːz]",0,"У нее синяк на колене от падения","Синяк - это темная отметка, вызванная попаданием чего-то","синяк"
"5e9f5ee35eb9e72bc21aff2f",4,15,"custom","files/16_2704.jpg","files/16_2704.mp3","files/16_2704_meaning.mp3","files/16_2704_example.mp3","A <i>custom</i> is a way of doing things that has been the same for a long time.","It is a <b>custom</b> that the bride and groom have the first dance.","[kʌ́stəm]",0,"Это традиция, что жених и невеста устраивают первый танец","Обычай - это способ делать вещи, которые долгое время были одинаковыми","обычай"
"5e9f5ee35eb9e72bc21aff2c",4,15,"altogether","files/16_2701.jpg","files/16_2701.mp3","files/16_2701_meaning.mp3","files/16_2701_example.mp3","If something happens <i>altogether</i>, it happens completely.","The company stopped using sugar <b>altogether</b> in its food.","[ɔ̀ːltəgéðər]",0,"Компания перестала использовать сахар в пищу","Если что-то происходит вообще, это происходит полностью","в целом"
"5e9f5ee35eb9e72bc21aff2e",4,15,"bind","files/16_2702.jpg","files/16_2702.mp3","files/16_2702_meaning.mp3","files/16_2702_example.mp3","To <i>bind</i> people is to make them feel united together.","The victims of the flood were <b>bound</b> by their need to help each other.","[baind]",0,"Жертвы наводнения были связаны своей необходимостью помогать друг другу","Связывать людей - значит объединять их","связывать"
"5e9f5ee35eb9e72bc21aff30",4,15,"disobedient","files/16_2705.jpg","files/16_2705.mp3","files/16_2705_meaning.mp3","files/16_2705_example.mp3","When someone is <i>disobedient</i>, they do not follow the rules or instructions.","The <b>disobedient</b> children didn’t listen to their mother and had an accident.","[dìsəbíːdiənt]",0,"Непослушные дети не слушали свою мать и попали в аварию","Когда кто-то непослушен, он не следует правилам или инструкциям","непослушный"
"5e9f5ee35eb9e72bc21aff31",4,15,"foresee","files/16_2706.jpg","files/16_2706.mp3","files/16_2706_meaning.mp3","files/16_2706_example.mp3","To <i>foresee</i> something is to know about it before it happens.","The teacher didn’t <b>foresee</b> any problems with his large class.","[fɔːrsíː]",0,"Учитель не предвидел никаких проблем со своим большим классом","Предвидеть что-то значит знать об этом до того, как это произойдет","предвидеть"
"5e9f5ee35eb9e72bc21aff32",4,15,"hoop","files/16_2708.jpg","files/16_2708.mp3","files/16_2708_meaning.mp3","files/16_2708_example.mp3","A <i>hoop</i> is a ring that is made of plastic, metal, or wood.","The boys tried to toss the ball through the basketball <b>hoop</b>.","[huːp]",0,"Ребята пытались бросить мяч через баскетбольное кольцо","Обруч - это кольцо из пластика, металла или дерева","обруч"
"5e9f5ee35eb9e72bc21aff35",4,15,"negative","files/16_2710.jpg","files/16_2710.mp3","files/16_2710_meaning.mp3","files/16_2710_example.mp3","When something is <i>negative</i>, it is unpleasant or sad.","She doesn’t like to say <b>negative</b> things about her friends.","[négətiv]",0,"Она не любит говорить негативно о своих друзьях","Когда что-то негативно, это неприятно или грустно","негативный"
"5e9f5ee35eb9e72bc21aff34",4,15,"misfortune","files/16_2709.jpg","files/16_2709.mp3","files/16_2709_meaning.mp3","files/16_2709_example.mp3","<i>Misfortune</i> is bad luck or an unlucky event.","His family helped him when he encountered <b>misfortune</b>.","[misfɔ́ːrtʃən]",0,"Его семья помогла ему, когда он столкнулся с несчастьем","Несчастье - это неудача или несчастливое событие","несчастье"
"5e9f5ee35eb9e72bc21aff33",4,15,"glimpse","files/16_2707.jpg","files/16_2707.mp3","files/16_2707_meaning.mp3","files/16_2707_example.mp3","To <i>glimpse</i> something is to see it for a short time.","She <b>glimpsed</b> outside the window as the plane was about to land.","[glimps]",0,"Она мельком увидела за окном, когда самолет собирался приземлиться","Чтобы увидеть что-то - значит увидеть это на короткое время","проблеск"
"5e9f5ee35eb9e72bc21aff36",4,15,"per","files/16_2711.jpg","files/16_2711.mp3","files/16_2711_meaning.mp3","files/16_2711_example.mp3","<i>Per</i> is used to mean 'each' when giving a price, size, or amount.","It costs eight dollars <b>per</b> person to watch the baseball game.","[pər]",0,"Бейсбол стоит восемь долларов на человека","'Per' используется для обозначения 'каждый' при указании цены, размера или суммы","за"
"5e9f5ee35eb9e72bc21aff38",4,15,"rip","files/16_2713.jpg","files/16_2713.mp3","files/16_2713_meaning.mp3","files/16_2713_example.mp3","To <i>rip</i> something means to pull it apart.","She <b>ripped</b> the paper in half by accident.","[rip]",0,"Она случайно порвала газету пополам","Разорвать что-то - значит разорвать это на части","покойся с миром"
"5e9f5ee35eb9e72bc21aff37",4,15,"plead","files/16_2712.jpg","files/16_2712.mp3","files/16_2712_meaning.mp3","files/16_2712_example.mp3","To <i>plead</i> is to ask for something you want very badly.","He <b>pleaded</b> for his parents to let him go to the soccer game.","[pliːd]",0,"Он умолял своих родителей отпустить его на футбольный матч","Просить - значит просить что-то, чего ты очень хочешь","умолять"
"5e9f5ee35eb9e72bc21aff39",4,15,"sake","files/16_2714.jpg","files/16_2714.mp3","files/16_2714_meaning.mp3","files/16_2714_example.mp3","The <i>sake</i> of something is the reason for doing it.","The parents worked hard for their children’s <b>sake</b>.","[seik]",0,"Родители усердно трудились ради своих детей","Ради чего-то есть причина для этого","ради"
"5e9f5ee35eb9e72bc21aff3a",4,15,"scrape","files/16_2715.jpg","files/16_2715.mp3","files/16_2715_meaning.mp3","files/16_2715_example.mp3","To <i>scrape</i> something is to rub it very hard with something sharp.","I accidentally <b>scraped</b> the paint of the side of the car.","[skreip]",0,"Я случайно поцарапал краску боковой части машины","Соскоблить что-то - это очень сильно потереть чем-нибудь острым","скрип"
"5e9f5ee35eb9e72bc21aff3b",4,15,"source","files/16_2716.jpg","files/16_2716.mp3","files/16_2716_meaning.mp3","files/16_2716_example.mp3","A <i>source</i> of something is the place that it comes from.","The river was the <b>source</b> of drinking water for the village.","[sɔːrs]",0,"Река была источником питьевой воды для села","Источником чего-то является место, откуда оно исходит","источник"
"5e9f5ee35eb9e72bc21aff3c",4,15,"stern","files/16_2717.jpg","files/16_2717.mp3","files/16_2717_meaning.mp3","files/16_2717_example.mp3","When somebody is <i>stern</i>, they are very serious.","The <b>stern</b> teacher didn’t allow the students to speak during class.","[stəːrn]",0,"Строгий учитель не позволял ученикам говорить во время занятий","Когда кто-то строгий, он очень серьезный","корма"
"5e9f5ee35eb9e72bc21aff3e",4,15,"thump","files/16_2719.jpg","files/16_2719.mp3","files/16_2719_meaning.mp3","files/16_2719_example.mp3","A <i>thump</i> is the sound of a heavy object hitting something.","They heard the <b>thump</b> when the bowling ball hit the floor.","[θʌmp]",0,"Они услышали стук, когда шар для боулинга упал на пол","Удар - это звук удара тяжелого предмета о чем-то","бухать"
"5e9f5ee35eb9e72bc21aff3d",4,15,"stitch","files/16_2718.jpg","files/16_2718.mp3","files/16_2718_meaning.mp3","files/16_2718_example.mp3","To <i>stitch</i> is to use a needle and thread to join pieces of cloth together.","My grandmother <b>stitched</b> the pieces together to make a big blanket.","[stitʃ]",0,"Моя бабушка сшила кусочки вместе, чтобы сделать большое одеяло","Чтобы сшить это использовать иглу и нить, чтобы соединить кусочки ткани вместе","сшить"
"5e9f5ee35eb9e72bc21aff3f",4,15,"vehement","files/16_2720.jpg","files/16_2720.mp3","files/16_2720_meaning.mp3","files/16_2720_example.mp3","When somebody is <i>vehement</i>, they are angry and emotional.","Gina was <b>vehement</b> when she found out that Liz was bad in school.","[víːəmənt]",0,"Джина была в ярости, когда узнала, что Лиз в школе плохо","Когда кто-то страдает, он злой и эмоциональный","неистовый"
"5e9f5ee35eb9e72bc21aff40",4,16,"ailing","files/17_2721.jpg","files/17_2721.mp3","files/17_2721_meaning.mp3","files/17_2721_example.mp3","If something is <i>ailing</i>, it is sickly or not doing well.","Antonio’s <b>ailing</b> health caused his head to hurt.","[éiliŋ]",0,"Больное здоровье Антонио заставило его голову болеть","Если что-то болит, это плохо или плохо","больной"
"5e9f5ee35eb9e72bc21aff41",4,16,"alike","files/17_2722.jpg","files/17_2722.mp3","files/17_2722_meaning.mp3","files/17_2722_example.mp3","If two people or things are <i>alike</i>, they are similar to each other.","The brothers looked so much <b>alike</b> that it was impossible to tell one from the other.","[əláik]",0,"Братья выглядели так одинаково, что невозможно отличить одно от другого","Если два человека или вещи похожи, они похожи друг на друга","так"
"5e9f5ee35eb9e72bc21aff42",4,16,"appall","files/17_2723.jpg","files/17_2723.mp3","files/17_2723_meaning.mp3","files/17_2723_example.mp3","To <i>appall</i> means to disgust someone.","Minerva was <b>appalled</b> when she read the email from her enemy.","[əpɔ́ːl]",0,"Минерва была потрясена, когда прочитала письмо от своего врага","Ужасно значит отвращать кого-то","потрясать"
"5e9f5ee35eb9e72bc21aff43",4,16,"bathe","files/17_2724.jpg","files/17_2724.mp3","files/17_2724_meaning.mp3","files/17_2724_example.mp3","To <i>bathe</i> means to wash oneself with water.","The mermaid <b>bathed</b> herself in the ocean.","[beið]",0,"Русалка купалась в океане","Купаться - значит мыться водой","купать"
"5e9f5ee35eb9e72bc21aff44",4,16,"bounds","files/17_2725.jpg","files/17_2725.mp3","files/17_2725_meaning.mp3","files/17_2725_example.mp3","<i>Bounds</i> is the area in a game in which plays are legal.","If your ball lands outside the lines, it’s out of <b>bounds</b>.","[báundz]",0,"Если ваш мяч приземляется за пределы линии, это выходит за пределы","Границы - это область игры, в которой игры разрешены","граница"
"5e9f5ee35eb9e72bc21aff45",4,16,"critique","files/17_2726.jpg","files/17_2726.mp3","files/17_2726_meaning.mp3","files/17_2726_example.mp3","To <i>critique</i> means express an opinion about the good and the bad parts of something.","My job is to <b>critique</b> the food at various restaurants.","[kritíːk]",0,"Моя работа - критиковать еду в разных ресторанах","Критика означает выражать мнение о хороших и плохих сторонах чего-либо","критика"
"5e9f5ee35eb9e72bc21aff46",4,16,"demography","files/17_2727.jpg","files/17_2727.mp3","files/17_2727_meaning.mp3","files/17_2727_example.mp3","<i>Demography</i> is the study of people and populations.","If you study <b>demography</b>, you’ll see huge population growth in some areas of the world.","[dimάgrəf]",0,"Если вы изучаете демографию, вы увидите огромный рост населения в некоторых регионах мира","Демография - это изучение людей и населения","демография"
"5e9f5ee35eb9e72bc21aff47",4,16,"diagnosis","files/17_2728.jpg","files/17_2728.mp3","files/17_2728_meaning.mp3","files/17_2728_example.mp3","A <i>diagnosis</i> is a doctor’s decision about the cause of an illness.","The vet’s <b>diagnosis</b> was that our dog had a broken leg.","[dàiəgnóusis]",0,"Диагноз ветеринара состоял в том, что у нашей собаки была сломана нога","Диагноз - это решение врача о причине болезни","диагноз"
"5e9f5ee35eb9e72bc21aff48",4,16,"dip","files/17_2729.jpg","files/17_2729.mp3","files/17_2729_meaning.mp3","files/17_2729_example.mp3","A <i>dip</i> is a decline or a worsening in condition.","The economy experienced a <b>dip</b> in the 1930s, leading many workers to lose their jobs.","[dip]",0,"В 1930-х годах экономика переживала спад, в результате чего многие рабочие потеряли работу","Падение - это ухудшение или ухудшение состояния","провал"
"5e9f5ee35eb9e72bc21aff49",4,16,"distress","files/17_2730.jpg","files/17_2730.mp3","files/17_2730_meaning.mp3","files/17_2730_example.mp3","<i>Distress</i> is a feeling of sadness and anxiousness.","We were in great <b>distress</b> when our home was destroyed during the last hurricane.","[distrés]",0,"Мы были в бедственном положении, когда наш дом был разрушен во время последнего урагана","Бедствие - это чувство грусти и тревоги","горе"
"5e9f5ee35eb9e72bc21aff4a",4,16,"fever","files/17_2731.jpg","files/17_2731.mp3","files/17_2731_meaning.mp3","files/17_2731_example.mp3","A <i>fever</i> is when a body’s temperature is higher than normal.","He had to miss school because he was sick with a <b>fever</b>.","[fíːvər]",0,"Ему пришлось пропустить школу, потому что он был болен лихорадкой","Лихорадка - это когда температура тела выше нормальной","высокая температура"
"5e9f5ee35eb9e72bc21aff4b",4,16,"grim","files/17_2732.jpg","files/17_2732.mp3","files/17_2732_meaning.mp3","files/17_2732_example.mp3","Something that is <i>grim</i> is worrying, serious, and scary.","The boy made the <b>grim</b> discovery that he had accidentally deleted his homework.","[grim]",0,"Мальчик сделал мрачное открытие, что он случайно удалил свою домашнюю работу","Что-то мрачное - это тревожно, серьезно и страшно","мрачная"
"5e9f5ee35eb9e72bc21aff4c",4,16,"gut","files/17_2733.jpg","files/17_2733.mp3","files/17_2733_meaning.mp3","files/17_2733_example.mp3","Someone’s <i>gut</i> is their intestines, where food is processed after leaving the stomach.","Thousands of bacteria live in your <b>gut</b> and help you digest food.","[gʌt]",0,"Тысячи бактерий живут в вашем кишечнике и помогают вам переваривать пищу","Чья-то кишка - это кишечник, где пища перерабатывается после того, как она покидает желудок","кишка"
"5e9f5ee35eb9e72bc21aff4d",4,16,"helmet","files/17_2734.jpg","files/17_2734.mp3","files/17_2734_meaning.mp3","files/17_2734_example.mp3","A <i>helmet</i> is a type of hard hat that protects your head.","When exploring underground caves, it is important to always wear a <b>helmet</b>.","[hélmit]",0,"При изучении подземных пещер важно всегда носить шлем","Шлем - это тип каски, которая защищает вашу голову","шлем"
"5e9f5ee35eb9e72bc21aff4e",4,16,"herb","files/17_2735.jpg","files/17_2735.mp3","files/17_2735_meaning.mp3","files/17_2735_example.mp3","An <i>herb</i> is a plant used for cooking or medicine.","I couldn’t decide which <b>herb</b> I wanted to buy at the market.","[əːrb]",0,"Я не мог решить, какую траву я хотел купить на рынке","Трава - это растение, используемое для приготовления пищи или медицины","трава"
"5e9f5ee35eb9e72bc21aff4f",4,16,"militant","files/17_2736.jpg","files/17_2736.mp3","files/17_2736_meaning.mp3","files/17_2736_example.mp3","If someone is <i>militant</i>, they are angry and aggressive, and willing to fight easily.","The woman delivered an angry, <b>militant</b> speech on the floor of the legislature.","[mílətənt]",0,"Женщина произнесла гневную воинственную речь на полу законодательного органа","Если кто-то воинствующий, он злой и агрессивный и готов легко сражаться","боевик"
"5e9f5ee35eb9e72bc21aff50",4,16,"miracle","files/17_2737.jpg","files/17_2737.mp3","files/17_2737_meaning.mp3","files/17_2737_example.mp3","A <i>miracle</i> is an unexpected blessing which seems almost impossible, like a gift from heaven.","A <b>miracle</b> happened when Rosalita won over 60 million dollars in the lottery.","[mírəkl]",0,"Чудо произошло, когда Розалита выиграла в лотерее более 60 миллионов долларов","Чудо - это неожиданное благословение, которое кажется почти невозможным, как дар с небес","чудо"
"5e9f5ee35eb9e72bc21aff51",4,16,"mourn","files/17_2738.jpg","files/17_2738.mp3","files/17_2738_meaning.mp3","files/17_2738_example.mp3","To <i>mourn</i> means to show or feel great sadness when you lose someone.","The entire family <b>mourned</b> their grandfather’s death together.","[mɔːrn]",0,"Вся семья оплакивала смерть деда вместе","Скорбеть значит показать или почувствовать великую грусть, когда ты кого-то теряешь","оплакивать"
"5e9f5ee35eb9e72bc21aff52",4,16,"nonsense","files/17_2739.jpg","files/17_2739.mp3","files/17_2739_meaning.mp3","files/17_2739_example.mp3","<i>Nonsense</i> are words or ideas that are silly or foolish.","The baby was talking <b>nonsense</b> into the phone.","[nάnsens]",0,"Ребенок говорил глупости в телефон","Глупости - это глупые или глупые слова или идеи","бред какой то"
"5e9f5ee35eb9e72bc21aff53",4,16,"physician","files/17_2740.jpg","files/17_2740.mp3","files/17_2740_meaning.mp3","files/17_2740_example.mp3","A <i>physician</i> is a doctor.","The <b>physician</b> was a friendly man who did his best with all of his patients.","[fizíʃən]",0,"Врач был дружелюбным человеком, который делал все возможное со всеми своими пациентами","Врач есть доктор","врач"
"5e9f5ee35eb9e72bc21aff54",4,17,"accent","files/18_2741.jpg","files/18_2741.mp3","files/18_2741_meaning.mp3","files/18_2741_example.mp3","An <i>accent</i> is a certain way of speaking that shows where a person is from.","The new teacher’s <b>accent</b> was clearly a German one.","[ǽksent]",0,"Акцент нового учителя был явно немецкий","Акцент - это определенный способ говорить, который показывает, откуда человек","акцент"
"5e9f5ee35eb9e72bc21aff55",4,17,"barber","files/18_2742.jpg","files/18_2742.mp3","files/18_2742_meaning.mp3","files/18_2742_example.mp3","A <i>barber</i> is a person whose job is to cut men’s hair.","My hair is getting much too long. I’d better go to the <b>barber</b>’s shop.","[bɑ́ːrbər]",0,"Мои волосы становятся слишком длинными. Я лучше пойду в парикмахерскую","Парикмахер - это человек, чья работа заключается в стрижке мужских волос","цирюльник"
"5e9f5ee35eb9e72bc21aff56",4,17,"basement","files/18_2743.jpg","files/18_2743.mp3","files/18_2743_meaning.mp3","files/18_2743_example.mp3","A <i>basement</i> of a house or building is a room that is built underground.","They turned their <b>basement</b> into a game room.","[béismənt]",0,"Они превратили свой подвал в игровую комнату","Подвал дома или здания - это комната, построенная под землей","подвал"
"5e9f5ee35eb9e72bc21aff57",4,17,"blank","files/18_2744.jpg","files/18_2744.mp3","files/18_2744_meaning.mp3","files/18_2744_example.mp3","When something is <i>blank</i>, it does not have anything on it.","She got a <b>blank</b> piece of paper to draw on.","[blæŋk]",0,"У нее есть чистый лист бумаги, на котором можно рисовать","Когда что-то пустое, на нем ничего нет","пустой"
"5e9f5ee35eb9e72bc21aff58",4,17,"blink","files/18_2745.jpg","files/18_2745.mp3","files/18_2745_meaning.mp3","files/18_2745_example.mp3","To <i>blink</i> means to shut the eyes and quickly open them again.","I <b>blinked</b> many times so that my eyes could adjust to the bright light.","[bliŋk]",0,"Я моргнул много раз, чтобы мои глаза могли приспособиться к яркому свету","Моргать - значит закрыть глаза и быстро открыть их снова","мерцание"
"5e9f5ee35eb9e72bc21aff59",4,17,"choir","files/18_2746.jpg","files/18_2746.mp3","files/18_2746_meaning.mp3","files/18_2746_example.mp3","A <i>choir</i> is a group of people who sing together.","He had <b>choir</b> practice every day after school.","[kwaiər]",0,"У него была хоровая практика каждый день после школы","Хор - это группа людей, которые поют вместе","хор"
"5e9f5ee35eb9e72bc21aff5a",4,17,"comic","files/18_2747.jpg","files/18_2747.mp3","files/18_2747_meaning.mp3","files/18_2747_example.mp3","When something is <i>comic</i>, it is funny.","The <b>comic</b> actor was famous for his jokes.","[kɑ́mik]",0,"Актер комиксов прославился своими шутками","Когда что-то комично, это смешно","комик"
"5e9f5ee35eb9e72bc21aff5b",4,17,"complicate","files/18_2748.jpg","files/18_2748.mp3","files/18_2748_meaning.mp3","files/18_2748_example.mp3","To <i>complicate</i> something means to make it harder than necessary.","The bad weather <b>complicated</b> finishing the job quickly.","[kάmpləkèit]",0,"Плохая погода усложнила быстрое завершение работы","Чтобы усложнить что-то, значит сделать это сложнее, чем необходимо","усложнять"
"5e9f5ee35eb9e72bc21aff5c",4,17,"decline","files/18_2749.jpg","files/18_2749.mp3","files/18_2749_meaning.mp3","files/18_2749_example.mp3","To <i>decline</i> an offer or invitation means to say no to it.","She <b>declined</b> his offer to pay for her dinner.","[dikláin]",0,"Она отклонила его предложение оплатить ее ужин","Отклонить предложение или приглашение означает отказаться от него","спад"
"5e9f5ee35eb9e72bc21aff5d",4,17,"errand","files/18_2750.jpg","files/18_2750.mp3","files/18_2750_meaning.mp3","files/18_2750_example.mp3","An <i>errand</i> is a trip taken to do a specific activity.","He couldn’t go to practice because he had several <b>errands</b> to do.","[érənd]",0,"Он не мог пойти на тренировку, потому что у него было несколько поручений","Поручение - это поездка, предпринятая для выполнения определенной деятельности","побегушках"
"5e9f5ee35eb9e72bc21aff5e",4,17,"glove","files/18_2751.jpg","files/18_2751.mp3","files/18_2751_meaning.mp3","files/18_2751_example.mp3","A <i>glove</i> is a piece of clothing that covers your fingers and hand.","When it gets cold, I always put on a pair of <b>gloves</b>.","[glʌv]",0,"Когда становится холодно, я всегда надеваю перчатки","Перчатка - это предмет одежды, который закрывает ваши пальцы и руку","перчатка"
"5e9f5ee35eb9e72bc21aff5f",4,17,"hermit","files/18_2752.jpg","files/18_2752.mp3","files/18_2752_meaning.mp3","files/18_2752_example.mp3","A <i>hermit</i> is one who lives alone and does not spend time with others.","The <b>hermit</b> lived a simple life in a small cave in the forest.","[hə́ːrmit]",0,"Отшельник жил простой жизнью в маленькой пещере в лесу","Отшельник - это тот, кто живет один и не проводит время с другими","отшельник"
"5e9f5ee35eb9e72bc21aff60",4,17,"justly","files/18_2753.jpg","files/18_2753.mp3","files/18_2753_meaning.mp3","files/18_2753_example.mp3","If something is done <i>justly</i>, then it is fair.","We <b>justly</b> decided to give the prize to him.","[dʒʌ́stli]",0,"Мы справедливо решили дать ему приз","Если что-то сделано справедливо, то это справедливо","справедливо"
"5e9f5ee35eb9e72bc21aff61",4,17,"leather","files/18_2754.jpg","files/18_2754.mp3","files/18_2754_meaning.mp3","files/18_2754_example.mp3","<i>Leather</i> is a material made from animal skin that is used to make clothing.","He got a new <b>leather</b> jacket for his birthday.","[léðəːr]",0,"Он получил новую кожаную куртку на день рождения","Кожа - это материал из кожи животных, который используется для изготовления одежды","кожа"
"5e9f5ee35eb9e72bc21aff62",4,17,"ponder","files/18_2755.jpg","files/18_2755.mp3","files/18_2755_meaning.mp3","files/18_2755_example.mp3","To <i>ponder</i> something is to think about it carefully.","She sat in the park and <b>pondered</b> her problem.","[pάndər]",0,"Она сидела в парке и обдумывала свою проблему","Обдумать что-то - значит тщательно обдумать","вдумайтесь"
"5e9f5ee35eb9e72bc21aff63",4,17,"reserve","files/18_2756.jpg","files/18_2756.mp3","files/18_2756_meaning.mp3","files/18_2756_example.mp3","To <i>reserve</i> something means to keep it for a certain person or time.","He <b>reserved</b> a table at the busy restaurant.","[rizə́ːrv]",0,"Он зарезервировал столик в оживленном ресторане","Зарезервировать что-то означает сохранить это для определенного человека или времени","резерв"
"5e9f5ee35eb9e72bc21aff64",4,17,"script","files/18_2757.jpg","files/18_2757.mp3","files/18_2757_meaning.mp3","files/18_2757_example.mp3","A <i>script</i> is the words of a film or play.","He read the <b>script</b> of the play three times.","[skript]",0,"Он прочитал сценарий пьесы три раза","Сценарий - это слова фильма или пьесы","сценарий"
"5e9f5ee35eb9e72bc21aff65",4,17,"search","files/18_2758.jpg","files/18_2758.mp3","files/18_2758_meaning.mp3","files/18_2758_example.mp3","To <i>search</i> for something or someone means to look for them carefully.","I <b>searched</b> the newspaper for a new job.","[səːrtʃ]",0,"Я искал в газете новую работу","Искать что-то или кого-то означает искать их внимательно","поиск"
"5e9f5ee35eb9e72bc21aff66",4,17,"slam","files/18_2759.jpg","files/18_2759.mp3","files/18_2759_meaning.mp3","files/18_2759_example.mp3","To <i>slam</i> is to close something hard.","She <b>slammed</b> the book shut after she finished reading it.","[slæm]",0,"Она захлопнула книгу после того, как закончила читать","Хлопнуть - значит закрыть что-то крепкое","хлопать"
"5e9f5ee35eb9e72bc21aff67",4,17,"staircase","files/18_2760.jpg","files/18_2760.mp3","files/18_2760_meaning.mp3","files/18_2760_example.mp3","A <i>staircase</i> is a set of stairs found inside a building.","The <b>staircase</b> leads directly into the kitchen.","[stɛ́ərkèis]",0,"Лестница ведет прямо на кухню","Лестница - это лестница внутри здания","лестница"
"5e9f5ee35eb9e72bc21aff68",4,18,"afflicted","files/19_2761.jpg","files/19_2761.mp3","files/19_2761_meaning.mp3","files/19_2761_example.mp3","<i>Afflicted</i> means to suffer physically or mentally.","He was <b>afflicted</b> by pain in his right arm.","[əflíktid]",0,"Он страдал от боли в правой руке","Страдать значит страдать физически или умственно","страдает"
"5e9f5ee35eb9e72bc21aff69",4,18,"aisle","files/19_2762.jpg","files/19_2762.mp3","files/19_2762_meaning.mp3","files/19_2762_example.mp3","An <i>aisle</i> is a space between two things that people use to walk.","They were told to clear the <b>aisle</b> because the plane was about to land.","[ail]",0,"Им сказали очистить проход, потому что самолет собирался приземлиться","Проход - это пространство между двумя вещами, по которым люди ходят","проход"
"5e9f5ee35eb9e72bc21aff6a",4,18,"atmosphere","files/19_2763.jpg","files/19_2763.mp3","files/19_2763_meaning.mp3","files/19_2763_example.mp3","The <i>atmosphere</i> is the air around the Earth where weather conditions form.","Scientists worry that harmful substances are hurting the <b>atmosphere</b>.","[ǽtməsfìər]",0,"Ученые опасаются, что вредные вещества наносят вред атмосфере","Атмосфера - это воздух вокруг Земли, где формируются погодные условия","атмосфера"
"5e9f5ee35eb9e72bc21aff6b",4,18,"author","files/19_2764.jpg","files/19_2764.mp3","files/19_2764_meaning.mp3","files/19_2764_example.mp3","An <i>author</i> is a person who wrote a certain piece of writing.","The <b>author</b> was hard at work on his next novel.","[ɔ́ːθər]",0,"Автор усердно работал над своим следующим романом","Автор - это человек, который написал определенное произведение","автор"
"5e9f5ee35eb9e72bc21aff6c",4,18,"breakdown","files/19_2765.jpg","files/19_2765.mp3","files/19_2765_meaning.mp3","files/19_2765_example.mp3","A <i>breakdown</i> is a failure to work correctly.","Her car had a <b>breakdown</b>, and she wasn’t sure how to fix it.","[bréikdàun]",0,"У ее машины произошла поломка, и она не знала, как ее починить","Авария - это сбой в работе","сломать"
"5e9f5ee35eb9e72bc21aff6d",4,18,"cargo","files/19_2766.jpg","files/19_2766.mp3","files/19_2766_meaning.mp3","files/19_2766_example.mp3","<i>Cargo</i> is the items carried by a ship or an airplane.","The <b>cargo</b> of the ship got wet when it started raining.","[kɑ́ːrgou]",0,"Груз корабля промок, когда начался дождь","Груз - это вещи, перевозимые на корабле или самолете","груз"
"5e9f5ee35eb9e72bc21aff6e",4,18,"chapter","files/19_2767.jpg","files/19_2767.mp3","files/19_2767_meaning.mp3","files/19_2767_example.mp3","A <i>chapter</i> is a part of a book that usually has a number or a title.","The first <b>chapter</b> of a book usually introduces the main character of a story.","[ʧǽptər]",0,"Первая глава книги обычно представляет главного героя истории","Глава - это часть книги, которая обычно имеет номер или название","глава"
